# time	AE	std
1985-10-22 00:00	247.750000	148.565093
1985-10-23 00:00	193.208333	143.299922
1985-10-24 00:00	177.666667	96.595826
1985-10-25 00:00	124.541667	102.672116
1985-10-26 00:00	120.625000	102.160067
1985-10-27 00:00	30.041667	15.610696
1985-10-28 00:00	66.416667	57.009470
1985-10-29 00:00	196.958333	212.428910
1985-10-30 00:00	66.541667	97.040547
1985-10-31 00:00	54.208333	43.776090
1985-11-01 00:00	201.625000	175.522527
1985-11-02 00:00	265.958333	197.955304
1985-11-03 00:00	493.125000	230.353851
1985-11-04 00:00	265.375000	157.438963
1985-11-05 00:00	216.416667	169.497702
1985-11-06 00:00	369.500000	169.027140
1985-11-07 00:00	253.708333	93.307570
1985-11-08 00:00	76.208333	77.201588
1985-11-09 00:00	76.125000	81.864848
1985-11-10 00:00	265.666667	172.995518
1985-11-11 00:00	190.625000	161.960224
1985-11-12 00:00	95.666667	91.791193
1985-11-13 00:00	107.291667	81.046138
1985-11-14 00:00	284.375000	245.922365
1985-11-15 00:00	224.291667	132.028811
1985-11-16 00:00	213.458333	107.199115
1985-11-17 00:00	116.541667	77.310767
1985-11-18 00:00	234.958333	194.830245
1985-11-19 00:00	221.000000	166.706459
1985-11-20 00:00	69.875000	42.131587
1985-11-21 00:00	57.000000	39.293765
1985-11-22 00:00	87.708333	74.232583
1985-11-23 00:00	65.583333	63.531517
1985-11-24 00:00	57.791667	36.777804
1985-11-25 00:00	72.291667	64.807058
1985-11-26 00:00	74.375000	82.588984
1985-11-27 00:00	187.583333	193.978465
1985-11-28 00:00	260.000000	262.328536
1985-11-29 00:00	67.583333	40.457080
1985-11-30 00:00	699.083333	313.297874
1985-12-01 00:00	290.541667	261.599259
1985-12-02 00:00	287.166667	162.753392
1985-12-03 00:00	176.791667	85.847174
1985-12-04 00:00	143.166667	93.295541
1985-12-05 00:00	227.541667	146.992156
1985-12-06 00:00	124.083333	89.160294
1985-12-07 00:00	79.250000	67.971381
1985-12-08 00:00	70.708333	59.845075
1985-12-09 00:00	53.583333	31.748902
1985-12-10 00:00	114.541667	154.770231
1985-12-11 00:00	242.333333	227.224973
1985-12-12 00:00	118.041667	93.544446
1985-12-13 00:00	267.166667	212.157174
1985-12-14 00:00	247.208333	245.010910
1985-12-15 00:00	163.500000	103.692690
1985-12-16 00:00	93.000000	79.872180
1985-12-17 00:00	119.208333	93.435855
1985-12-18 00:00	123.833333	104.371272
1985-12-19 00:00	413.666667	402.076638
1985-12-20 00:00	314.375000	183.220659
1985-12-21 00:00	108.916667	99.454126
1985-12-22 00:00	70.333333	43.977926
1985-12-23 00:00	78.666667	46.082786
1985-12-24 00:00	184.125000	104.094987
1985-12-25 00:00	79.333333	57.677263
1985-12-26 00:00	152.708333	90.501732
1985-12-27 00:00	97.875000	63.340565
1985-12-28 00:00	348.416667	270.764283
1985-12-29 00:00	265.958333	236.206336
1985-12-30 00:00	342.583333	360.847422
1985-12-31 00:00	379.875000	239.065629
1986-01-01 00:00	353.625000	172.060104
1986-01-02 00:00	315.583333	135.246608
1986-01-03 00:00	238.416667	215.533497
1986-01-04 00:00	104.000000	115.484236
1986-01-05 00:00	72.416667	51.615566
1986-01-06 00:00	41.333333	37.673271
1986-01-07 00:00	289.041667	204.233770
1986-01-08 00:00	192.791667	132.653842
1986-01-09 00:00	106.541667	58.300555
1986-01-10 00:00	217.750000	188.448182
1986-01-11 00:00	56.625000	52.868839
1986-01-12 00:00	48.125000	47.464689
1986-01-13 00:00	47.166667	30.742502
1986-01-14 00:00	30.333333	20.579996
1986-01-15 00:00	32.250000	40.816930
1986-01-16 00:00	68.916667	74.909752
1986-01-17 00:00	33.708333	27.004797
1986-01-18 00:00	149.500000	117.590668
1986-01-19 00:00	61.791667	29.848864
1986-01-20 00:00	239.000000	146.309083
1986-01-21 00:00	168.583333	161.321423
1986-01-22 00:00	405.791667	244.197885
1986-01-23 00:00	186.875000	93.138659
1986-01-24 00:00	321.375000	169.835166
1986-01-25 00:00	188.333333	127.088694
1986-01-26 00:00	385.666667	236.209315
1986-01-27 00:00	247.916667	196.592476
1986-01-28 00:00	520.750000	233.610834
1986-01-29 00:00	328.375000	194.619542
1986-01-30 00:00	302.125000	124.573817
1986-01-31 00:00	186.750000	88.714123
1986-02-01 00:00	65.750000	60.018294
1986-02-02 00:00	103.500000	74.005288
1986-02-03 00:00	82.000000	47.040223
1986-02-04 00:00	66.625000	55.954028
1986-02-05 00:00	57.250000	48.665897
1986-02-06 00:00	97.666667	55.580468
1986-02-07 00:00	331.833333	292.846995
1986-02-08 00:00	874.333333	418.391710
1986-02-09 00:00	1034.458333	664.787444
1986-02-10 00:00	154.166667	163.855893
1986-02-11 00:00	92.833333	80.627251
1986-02-12 00:00	395.000000	219.870713
1986-02-13 00:00	303.541667	143.969797
1986-02-14 00:00	257.083333	149.582874
1986-02-15 00:00	70.583333	36.240641
1986-02-16 00:00	31.666667	10.909376
1986-02-17 00:00	28.875000	10.296950
1986-02-18 00:00	210.541667	135.366485
1986-02-19 00:00	175.958333	174.611240
1986-02-20 00:00	149.250000	107.211392
1986-02-21 00:00	387.208333	180.400757
1986-02-22 00:00	321.875000	226.865084
1986-02-23 00:00	500.458333	212.471989
1986-02-24 00:00	409.000000	264.822500
1986-02-25 00:00	319.791667	97.973812
1986-02-26 00:00	301.000000	156.462525
1986-02-27 00:00	395.125000	238.559502
1986-02-28 00:00	210.166667	125.098802
1986-03-01 00:00	378.416667	245.674921
1986-03-02 00:00	291.916667	186.869617
1986-03-03 00:00	105.416667	44.097635
1986-03-04 00:00	165.416667	136.605085
1986-03-05 00:00	143.541667	93.625516
1986-03-06 00:00	278.458333	164.051683
1986-03-07 00:00	623.333333	190.124368
1986-03-08 00:00	466.666667	209.726461
1986-03-09 00:00	222.791667	172.254862
1986-03-10 00:00	25.750000	6.291817
1986-03-11 00:00	28.541667	8.251372
1986-03-12 00:00	89.708333	91.041548
1986-03-13 00:00	214.416667	223.245997
1986-03-14 00:00	287.250000	245.164585
1986-03-15 00:00	110.833333	69.924597
1986-03-16 00:00	177.500000	129.576903
1986-03-17 00:00	83.583333	63.809442
1986-03-18 00:00	142.333333	109.708573
1986-03-19 00:00	148.875000	117.726401
1986-03-20 00:00	76.791667	91.627782
1986-03-21 00:00	97.291667	78.462109
1986-03-22 00:00	349.166667	259.765390
1986-03-23 00:00	232.708333	140.193183
1986-03-24 00:00	227.666667	157.351909
1986-03-25 00:00	374.458333	184.977079
1986-03-26 00:00	294.500000	247.180272
1986-03-27 00:00	350.083333	193.932287
1986-03-28 00:00	188.333333	133.883358
1986-03-29 00:00	194.208333	120.424604
1986-03-30 00:00	180.125000	165.878246
1986-03-31 00:00	90.166667	46.636118
1986-04-01 00:00	128.250000	98.698156
1986-04-02 00:00	115.333333	94.699372
1986-04-03 00:00	173.250000	184.312648
1986-04-04 00:00	98.000000	97.236601
1986-04-05 00:00	64.833333	79.020452
1986-04-06 00:00	128.625000	136.868967
1986-04-07 00:00	70.250000	38.675068
1986-04-08 00:00	111.375000	96.898787
1986-04-09 00:00	101.791667	85.748357
1986-04-10 00:00	340.291667	171.996329
1986-04-11 00:00	146.125000	173.409621
1986-04-12 00:00	186.333333	96.642626
1986-04-13 00:00	244.541667	147.662947
1986-04-14 00:00	170.041667	84.952406
1986-04-15 00:00	86.958333	58.728172
1986-04-16 00:00	154.708333	124.691787
1986-04-17 00:00	94.833333	77.650088
1986-04-18 00:00	191.833333	120.981014
1986-04-19 00:00	153.458333	127.564469
1986-04-20 00:00	123.833333	101.644165
1986-04-21 00:00	115.958333	88.168060
1986-04-22 00:00	132.708333	156.036361
1986-04-23 00:00	139.916667	107.261937
1986-04-24 00:00	167.250000	144.323083
1986-04-25 00:00	140.500000	77.921365
1986-04-26 00:00	149.083333	115.801899
1986-04-27 00:00	52.958333	22.396582
1986-04-28 00:00	173.875000	169.190480
1986-04-29 00:00	126.000000	92.084083
1986-04-30 00:00	88.916667	99.141057
1986-05-01 00:00	82.375000	54.899760
1986-05-02 00:00	161.875000	157.171275
1986-05-03 00:00	813.416667	307.181424
1986-05-04 00:00	190.125000	67.275108
1986-05-05 00:00	238.250000	159.706320
1986-05-06 00:00	642.125000	255.502967
1986-05-07 00:00	575.875000	361.882916
1986-05-08 00:00	173.458333	121.346424
1986-05-09 00:00	171.375000	126.524379
1986-05-10 00:00	100.375000	90.711110
1986-05-11 00:00	109.000000	61.554500
1986-05-12 00:00	141.208333	120.647521
1986-05-13 00:00	96.250000	68.155991
1986-05-14 00:00	110.750000	52.602901
1986-05-15 00:00	90.666667	53.444540
1986-05-16 00:00	181.416667	55.810952
1986-05-17 00:00	316.375000	180.659375
1986-05-18 00:00	168.541667	149.254373
1986-05-19 00:00	120.041667	78.107773
1986-05-20 00:00	159.166667	118.178445
1986-05-21 00:00	116.583333	78.501685
1986-05-22 00:00	92.416667	61.985213
1986-05-23 00:00	120.458333	63.086538
1986-05-24 00:00	115.166667	49.644534
1986-05-25 00:00	190.916667	147.097991
1986-05-26 00:00	160.833333	144.826633
1986-05-27 00:00	164.916667	131.992397
1986-05-28 00:00	93.125000	72.635668
1986-05-29 00:00	52.375000	21.070921
1986-05-30 00:00	75.541667	71.274106
1986-05-31 00:00	348.416667	196.807104
1986-06-01 00:00	368.208333	159.064105
1986-06-02 00:00	265.208333	137.812721
1986-06-03 00:00	259.708333	101.934966
1986-06-04 00:00	245.250000	136.253041
1986-06-05 00:00	149.166667	99.814901
1986-06-06 00:00	139.083333	96.658483
1986-06-07 00:00	227.375000	170.679158
1986-06-08 00:00	246.250000	140.713786
1986-06-09 00:00	150.750000	145.647654
1986-06-10 00:00	347.750000	160.201843
1986-06-11 00:00	200.458333	100.187641
1986-06-12 00:00	114.125000	72.378421
1986-06-13 00:00	163.875000	88.096445
1986-06-14 00:00	164.291667	56.015898
1986-06-15 00:00	144.750000	94.998970
1986-06-16 00:00	112.291667	93.606242
1986-06-17 00:00	130.208333	63.350632
1986-06-18 00:00	207.958333	116.481937
1986-06-19 00:00	86.000000	61.941066
1986-06-20 00:00	114.791667	76.742358
1986-06-21 00:00	197.833333	112.066621
1986-06-22 00:00	136.625000	107.095574
1986-06-23 00:00	161.791667	72.342170
1986-06-24 00:00	109.000000	82.114978
1986-06-25 00:00	94.750000	56.295223
1986-06-26 00:00	83.875000	35.210315
1986-06-27 00:00	187.000000	130.506039
1986-06-28 00:00	464.333333	300.547134
1986-06-29 00:00	155.208333	73.320606
1986-06-30 00:00	289.166667	179.199832
1986-07-01 00:00	196.833333	137.531551
1986-07-02 00:00	212.291667	174.654561
1986-07-03 00:00	275.375000	118.172244
1986-07-04 00:00	173.375000	96.873657
1986-07-05 00:00	164.041667	84.109907
1986-07-06 00:00	153.083333	81.344633
1986-07-07 00:00	73.041667	27.128485
1986-07-08 00:00	91.000000	40.087947
1986-07-09 00:00	234.125000	118.355879
1986-07-10 00:00	145.291667	122.033309
1986-07-11 00:00	105.166667	48.414574
1986-07-12 00:00	97.000000	50.295648
1986-07-13 00:00	147.541667	84.021208
1986-07-14 00:00	118.166667	106.318908
1986-07-15 00:00	87.333333	50.211437
1986-07-16 00:00	86.458333	45.803910
1986-07-17 00:00	196.833333	139.885564
1986-07-18 00:00	116.625000	75.989595
1986-07-19 00:00	112.666667	71.038059
1986-07-20 00:00	76.041667	29.928145
1986-07-21 00:00	74.000000	42.231247
1986-07-22 00:00	172.000000	110.277910
1986-07-23 00:00	131.666667	94.992296
1986-07-24 00:00	125.375000	77.479766
1986-07-25 00:00	160.958333	123.384334
1986-07-26 00:00	338.250000	262.240721
1986-07-27 00:00	394.250000	275.443082
1986-07-28 00:00	206.333333	90.937947
1986-07-29 00:00	256.333333	129.279834
1986-07-30 00:00	394.833333	177.239133
1986-07-31 00:00	224.166667	142.231186
1986-08-01 00:00	173.083333	89.471840
1986-08-02 00:00	108.291667	61.571082
1986-08-03 00:00	225.208333	181.895091
1986-08-04 00:00	361.791667	185.590006
1986-08-05 00:00	232.458333	120.758105
1986-08-06 00:00	192.041667	122.757265
1986-08-07 00:00	94.083333	53.436607
1986-08-08 00:00	161.833333	90.261295
1986-08-09 00:00	146.000000	90.447679
1986-08-10 00:00	235.666667	173.843174
1986-08-11 00:00	180.625000	120.837229
1986-08-12 00:00	230.666667	171.509074
1986-08-13 00:00	189.791667	173.328785
1986-08-14 00:00	139.125000	146.215538
1986-08-15 00:00	176.208333	86.442230
1986-08-16 00:00	134.541667	86.742487
1986-08-17 00:00	77.833333	39.756505
1986-08-18 00:00	84.041667	38.152416
1986-08-19 00:00	106.166667	122.117074
1986-08-20 00:00	159.583333	103.740444
1986-08-21 00:00	300.208333	267.074648
1986-08-22 00:00	493.541667	294.054857
1986-08-23 00:00	427.083333	205.840782
1986-08-24 00:00	339.666667	165.930752
1986-08-25 00:00	437.666667	229.484615
1986-08-26 00:00	228.583333	127.109989
1986-08-27 00:00	273.583333	194.168890
1986-08-28 00:00	185.291667	179.893079
1986-08-29 00:00	324.833333	156.561328
1986-08-30 00:00	382.291667	195.125262
1986-08-31 00:00	372.250000	283.008104
1986-09-01 00:00	230.125000	97.092655
1986-09-02 00:00	242.500000	197.649228
1986-09-03 00:00	152.125000	110.255164
1986-09-04 00:00	126.083333	89.197834
1986-09-05 00:00	148.125000	85.534795
1986-09-06 00:00	207.750000	176.105761
1986-09-07 00:00	87.833333	45.815003
1986-09-08 00:00	101.250000	68.340738
1986-09-09 00:00	125.041667	75.401810
1986-09-10 00:00	64.541667	37.020534
1986-09-11 00:00	48.333333	22.970050
1986-09-12 00:00	401.458333	352.544660
1986-09-13 00:00	454.333333	168.486528
1986-09-14 00:00	271.458333	195.877730
1986-09-15 00:00	211.708333	136.518347
1986-09-16 00:00	242.125000	233.963080
1986-09-17 00:00	113.250000	105.222022
1986-09-18 00:00	249.333333	164.251839
1986-09-19 00:00	315.708333	247.583535
1986-09-20 00:00	265.750000	236.892427
1986-09-21 00:00	226.750000	202.243127
1986-09-22 00:00	72.000000	43.375008
1986-09-23 00:00	197.875000	217.402314
1986-09-24 00:00	454.708333	224.462542
1986-09-25 00:00	256.208333	174.289858
1986-09-26 00:00	450.333333	243.359399
1986-09-27 00:00	266.916667	172.006298
1986-09-28 00:00	254.958333	182.454397
1986-09-29 00:00	176.791667	159.496212
1986-09-30 00:00	183.708333	167.473938
1986-10-01 00:00	44.791667	37.593916
1986-10-02 00:00	225.583333	153.028533
1986-10-03 00:00	319.541667	209.452906
1986-10-04 00:00	103.291667	67.357889
1986-10-05 00:00	194.458333	116.214935
1986-10-06 00:00	304.583333	185.355807
1986-10-07 00:00	86.541667	57.254564
1986-10-08 00:00	91.375000	82.160401
1986-10-09 00:00	120.458333	98.091785
1986-10-10 00:00	80.541667	54.112587
1986-10-11 00:00	48.708333	29.290864
1986-10-12 00:00	55.291667	63.811870
1986-10-13 00:00	79.708333	113.455404
1986-10-14 00:00	353.125000	250.836221
1986-10-15 00:00	235.125000	183.621613
1986-10-16 00:00	156.375000	133.479786
1986-10-17 00:00	88.958333	42.554803
1986-10-18 00:00	57.125000	41.945423
1986-10-19 00:00	268.041667	117.565330
1986-10-20 00:00	247.250000	175.800838
1986-10-21 00:00	205.750000	119.807908
1986-10-22 00:00	176.458333	75.583515
1986-10-23 00:00	44.875000	17.273535
1986-10-24 00:00	57.333333	70.913705
1986-10-25 00:00	49.291667	49.017725
1986-10-26 00:00	45.625000	58.019346
1986-10-27 00:00	129.458333	139.400574
1986-10-28 00:00	347.166667	324.783897
1986-10-29 00:00	203.625000	149.534586
1986-10-30 00:00	210.541667	124.991471
1986-10-31 00:00	337.333333	246.653545
1986-11-01 00:00	252.708333	165.475462
1986-11-02 00:00	43.416667	52.183553
1986-11-03 00:00	108.041667	77.448709
1986-11-04 00:00	446.875000	394.084665
1986-11-05 00:00	620.333333	282.804229
1986-11-06 00:00	150.041667	85.909699
1986-11-07 00:00	168.666667	167.922515
1986-11-08 00:00	72.083333	43.882171
1986-11-09 00:00	54.750000	35.119981
1986-11-10 00:00	40.291667	26.523950
1986-11-11 00:00	179.500000	174.597425
1986-11-12 00:00	120.625000	95.846713
1986-11-13 00:00	43.208333	25.641304
1986-11-14 00:00	108.333333	103.361614
1986-11-15 00:00	93.625000	51.263015
1986-11-16 00:00	235.083333	169.588996
1986-11-17 00:00	174.458333	127.945294
1986-11-18 00:00	81.000000	49.529965
1986-11-19 00:00	32.166667	23.134139
1986-11-20 00:00	109.958333	75.351627
1986-11-21 00:00	53.583333	38.035357
1986-11-22 00:00	27.833333	13.408844
1986-11-23 00:00	22.625000	10.590449
1986-11-24 00:00	274.750000	220.271818
1986-11-25 00:00	527.416667	208.913945
1986-11-26 00:00	640.666667	415.554388
1986-11-27 00:00	249.875000	182.045458
1986-11-28 00:00	99.916667	80.959419
1986-11-29 00:00	135.333333	76.520907
1986-11-30 00:00	285.291667	210.499299
1986-12-01 00:00	402.291667	192.559529
1986-12-02 00:00	153.541667	101.991892
1986-12-03 00:00	157.541667	96.774493
1986-12-04 00:00	129.791667	75.141593
1986-12-05 00:00	140.250000	137.989996
1986-12-06 00:00	43.000000	42.919540
1986-12-07 00:00	69.083333	58.931734
1986-12-08 00:00	84.833333	77.411754
1986-12-09 00:00	72.875000	55.338730
1986-12-10 00:00	131.833333	103.256400
1986-12-11 00:00	196.083333	126.124134
1986-12-12 00:00	85.250000	79.225188
1986-12-13 00:00	102.291667	56.819684
1986-12-14 00:00	246.208333	151.352160
1986-12-15 00:00	128.791667	115.962130
1986-12-16 00:00	110.416667	102.647102
1986-12-17 00:00	122.375000	148.751270
1986-12-18 00:00	63.875000	56.056891
1986-12-19 00:00	70.000000	73.066378
1986-12-20 00:00	80.708333	97.464142
1986-12-21 00:00	100.708333	100.798757
1986-12-22 00:00	179.750000	118.035827
1986-12-23 00:00	302.583333	185.404356
1986-12-24 00:00	342.125000	197.623118
1986-12-25 00:00	231.666667	136.285719
1986-12-26 00:00	187.875000	115.581822
1986-12-27 00:00	200.541667	91.290258
1986-12-28 00:00	119.458333	96.717868
1986-12-29 00:00	53.125000	34.976156
1986-12-30 00:00	28.583333	16.161997
1986-12-31 00:00	126.000000	71.375918
1987-01-01 00:00	156.416667	124.091452
1987-01-02 00:00	240.625000	186.042728
1987-01-03 00:00	127.125000	131.531551
1987-01-04 00:00	52.208333	33.400051
1987-01-05 00:00	36.708333	28.217292
1987-01-06 00:00	55.541667	37.025231
1987-01-07 00:00	46.541667	19.428753
1987-01-08 00:00	96.041667	62.744810
1987-01-09 00:00	169.708333	121.593220
1987-01-10 00:00	124.541667	105.144612
1987-01-11 00:00	47.583333	40.662895
1987-01-12 00:00	112.625000	84.950529
1987-01-13 00:00	76.625000	44.974208
1987-01-14 00:00	94.166667	85.294205
1987-01-15 00:00	70.458333	94.342106
1987-01-16 00:00	147.250000	111.555114
1987-01-17 00:00	165.583333	183.495034
1987-01-18 00:00	156.333333	101.924809
1987-01-19 00:00	99.416667	97.943603
1987-01-20 00:00	139.791667	102.286885
1987-01-21 00:00	272.625000	249.959790
1987-01-22 00:00	158.916667	127.389822
1987-01-23 00:00	191.750000	127.279306
1987-01-24 00:00	164.125000	77.162343
1987-01-25 00:00	102.375000	67.294171
1987-01-26 00:00	115.208333	61.589792
1987-01-27 00:00	118.250000	127.809046
1987-01-28 00:00	107.583333	90.744226
1987-01-29 00:00	226.791667	136.369695
1987-01-30 00:00	39.166667	19.936130
1987-01-31 00:00	120.750000	70.256827
1987-02-01 00:00	70.125000	47.260897
1987-02-02 00:00	75.583333	58.169106
1987-02-03 00:00	97.916667	68.215080
1987-02-04 00:00	29.916667	17.400441
1987-02-05 00:00	79.625000	79.750051
1987-02-06 00:00	63.875000	70.715789
1987-02-07 00:00	90.750000	71.207749
1987-02-08 00:00	182.541667	97.612356
1987-02-09 00:00	211.958333	207.342288
1987-02-10 00:00	177.666667	132.086489
1987-02-11 00:00	66.708333	71.961632
1987-02-12 00:00	225.333333	166.387360
1987-02-13 00:00	288.916667	277.539643
1987-02-14 00:00	55.333333	39.473345
1987-02-15 00:00	64.000000	42.987359
1987-02-16 00:00	198.875000	172.975573
1987-02-17 00:00	163.000000	149.846878
1987-02-18 00:00	174.333333	93.065973
1987-02-19 00:00	91.333333	90.159119
1987-02-20 00:00	191.166667	226.719453
1987-02-21 00:00	368.833333	168.530649
1987-02-22 00:00	264.083333	167.730093
1987-02-23 00:00	215.541667	158.266143
1987-02-24 00:00	180.000000	138.846490
1987-02-25 00:00	223.083333	182.470228
1987-02-26 00:00	92.291667	69.756395
1987-02-27 00:00	93.541667	99.681658
1987-02-28 00:00	231.166667	180.427913
1987-03-01 00:00	128.708333	77.802693
1987-03-02 00:00	110.541667	125.883307
1987-03-03 00:00	99.583333	67.376887
1987-03-04 00:00	179.833333	96.541348
1987-03-05 00:00	156.625000	127.514641
1987-03-06 00:00	327.166667	262.440497
1987-03-07 00:00	327.583333	196.909804
1987-03-08 00:00	212.875000	171.947493
1987-03-09 00:00	178.458333	160.663564
1987-03-10 00:00	106.541667	92.209110
1987-03-11 00:00	152.458333	218.828299
1987-03-12 00:00	201.666667	108.223467
1987-03-13 00:00	166.750000	142.379239
1987-03-14 00:00	129.708333	115.491193
1987-03-15 00:00	155.750000	95.183690
1987-03-16 00:00	162.375000	131.552209
1987-03-17 00:00	244.250000	176.876339
1987-03-18 00:00	86.333333	53.148411
1987-03-19 00:00	227.375000	177.274489
1987-03-20 00:00	100.750000	64.545400
1987-03-21 00:00	104.250000	89.315878
1987-03-22 00:00	360.250000	274.221626
1987-03-23 00:00	163.500000	151.883537
1987-03-24 00:00	39.875000	34.926398
1987-03-25 00:00	31.916667	6.526979
1987-03-26 00:00	172.083333	119.906455
1987-03-27 00:00	221.625000	205.276444
1987-03-28 00:00	320.875000	202.364998
1987-03-29 00:00	108.708333	82.771807
1987-03-30 00:00	54.750000	18.399551
1987-03-31 00:00	122.458333	82.241944
1987-04-01 00:00	171.333333	147.522045
1987-04-02 00:00	121.958333	73.833231
1987-04-03 00:00	54.750000	44.959160
1987-04-04 00:00	89.875000	145.230944
1987-04-05 00:00	167.208333	223.483679
1987-04-06 00:00	142.625000	129.610055
1987-04-07 00:00	188.500000	145.232647
1987-04-08 00:00	145.708333	114.803984
1987-04-09 00:00	139.708333	138.527184
1987-04-10 00:00	202.791667	138.765044
1987-04-11 00:00	96.083333	87.449323
1987-04-12 00:00	126.666667	133.699100
1987-04-13 00:00	78.875000	52.027846
1987-04-14 00:00	153.833333	205.854036
1987-04-15 00:00	109.083333	97.627917
1987-04-16 00:00	66.458333	38.099389
1987-04-17 00:00	57.000000	34.296660
1987-04-18 00:00	73.375000	41.588891
1987-04-19 00:00	156.500000	190.724249
1987-04-20 00:00	168.208333	165.755183
1987-04-21 00:00	88.166667	60.895967
1987-04-22 00:00	63.625000	55.249484
1987-04-23 00:00	81.541667	40.973989
1987-04-24 00:00	122.208333	141.854175
1987-04-25 00:00	144.583333	189.176687
1987-04-26 00:00	61.208333	25.484828
1987-04-27 00:00	137.000000	143.044232
1987-04-28 00:00	102.625000	77.768784
1987-04-29 00:00	50.625000	25.113330
1987-04-30 00:00	83.958333	87.606074
1987-05-01 00:00	61.708333	25.188816
1987-05-02 00:00	142.083333	126.424033
1987-05-03 00:00	99.500000	100.106465
1987-05-04 00:00	120.708333	117.625596
1987-05-05 00:00	83.666667	55.224968
1987-05-06 00:00	82.458333	62.318243
1987-05-07 00:00	242.541667	126.701971
1987-05-08 00:00	115.375000	59.365348
1987-05-09 00:00	82.000000	44.591869
1987-05-10 00:00	97.166667	115.145906
1987-05-11 00:00	118.250000	108.759907
1987-05-12 00:00	83.916667	72.391999
1987-05-13 00:00	68.125000	49.281192
1987-05-14 00:00	190.458333	127.172932
1987-05-15 00:00	141.166667	139.182916
1987-05-16 00:00	91.291667	48.124367
1987-05-17 00:00	62.041667	28.087564
1987-05-18 00:00	51.666667	12.993867
1987-05-19 00:00	47.041667	10.335583
1987-05-20 00:00	69.541667	36.075982
1987-05-21 00:00	76.791667	52.030074
1987-05-22 00:00	66.708333	25.890202
1987-05-23 00:00	151.166667	61.839671
1987-05-24 00:00	298.333333	163.824314
1987-05-25 00:00	595.250000	255.015473
1987-05-26 00:00	83.416667	80.860544
1987-05-27 00:00	587.833333	175.037305
1987-05-28 00:00	174.208333	117.163943
1987-05-29 00:00	432.375000	356.339459
1987-05-30 00:00	181.625000	238.399338
1987-05-31 00:00	255.166667	157.305205
1987-06-01 00:00	331.500000	214.468200
1987-06-02 00:00	216.500000	118.862727
1987-06-03 00:00	54.166667	23.455168
1987-06-04 00:00	120.958333	81.704919
1987-06-05 00:00	158.875000	120.284558
1987-06-06 00:00	324.541667	319.063028
1987-06-07 00:00	350.208333	286.063079
1987-06-08 00:00	210.666667	133.126506
1987-06-09 00:00	87.416667	40.939952
1987-06-10 00:00	87.291667	81.155502
1987-06-11 00:00	88.333333	79.511370
1987-06-12 00:00	166.541667	90.259037
1987-06-13 00:00	211.666667	82.215341
1987-06-14 00:00	151.041667	83.730665
1987-06-15 00:00	70.875000	50.029828
1987-06-16 00:00	126.125000	86.286838
1987-06-17 00:00	170.250000	111.426423
1987-06-18 00:00	131.916667	83.570286
1987-06-19 00:00	277.416667	230.162120
1987-06-20 00:00	208.041667	201.586852
1987-06-21 00:00	291.333333	196.888330
1987-06-22 00:00	105.000000	55.744760
1987-06-23 00:00	114.083333	61.673697
1987-06-24 00:00	98.125000	78.344453
1987-06-25 00:00	147.333333	96.356975
1987-06-26 00:00	263.125000	184.048035
1987-06-27 00:00	140.250000	114.208524
1987-06-28 00:00	107.000000	95.267587
1987-06-29 00:00	93.666667	58.171909
1987-06-30 00:00	122.833333	78.426186
1987-07-01 00:00	51.541667	19.468992
1987-07-02 00:00	78.458333	39.282676
1987-07-03 00:00	102.875000	65.727575
1987-07-04 00:00	127.666667	79.447367
1987-07-05 00:00	145.041667	68.640512
1987-07-06 00:00	127.333333	54.832287
1987-07-07 00:00	95.541667	66.413709
1987-07-08 00:00	158.958333	67.878715
1987-07-09 00:00	239.708333	120.068632
1987-07-10 00:00	256.625000	182.730929
1987-07-11 00:00	215.500000	124.691968
1987-07-12 00:00	200.541667	121.749200
1987-07-13 00:00	116.458333	95.937923
1987-07-14 00:00	88.541667	62.092483
1987-07-15 00:00	152.000000	142.834048
1987-07-16 00:00	425.166667	210.700832
1987-07-17 00:00	314.958333	185.204348
1987-07-18 00:00	254.625000	131.050210
1987-07-19 00:00	200.916667	115.741059
1987-07-20 00:00	194.125000	104.355710
1987-07-21 00:00	175.250000	114.166259
1987-07-22 00:00	173.000000	143.708340
1987-07-23 00:00	111.083333	73.569793
1987-07-24 00:00	136.500000	81.953327
1987-07-25 00:00	242.958333	201.778285
1987-07-26 00:00	169.125000	120.923013
1987-07-27 00:00	138.708333	110.232355
1987-07-28 00:00	140.125000	159.859262
1987-07-29 00:00	647.166667	278.549920
1987-07-30 00:00	226.708333	163.417172
1987-07-31 00:00	301.500000	215.808691
1987-08-01 00:00	203.000000	158.980174
1987-08-02 00:00	142.666667	63.140056
1987-08-03 00:00	149.833333	124.699174
1987-08-04 00:00	277.458333	231.517861
1987-08-05 00:00	326.875000	176.167981
1987-08-06 00:00	186.791667	95.907555
1987-08-07 00:00	188.083333	106.095083
1987-08-08 00:00	155.541667	110.195865
1987-08-09 00:00	241.000000	115.368596
1987-08-10 00:00	162.583333	164.613359
1987-08-11 00:00	77.791667	42.717453
1987-08-12 00:00	181.166667	89.574194
1987-08-13 00:00	469.375000	253.591732
1987-08-14 00:00	229.500000	158.617944
1987-08-15 00:00	335.166667	160.638851
1987-08-16 00:00	321.333333	153.815719
1987-08-17 00:00	187.250000	75.819150
1987-08-18 00:00	215.083333	169.389419
